id,digest,ab_add2,ab_add3,size,chaoxiang,level,price,rent_type
39460366,2室1厅·87.66平米·南北·低楼层/20层·精装,立水桥 北京北小区 · 距离地铁立水桥543米,6500,整租
39452167,2室1厅·58.21平米·南北·高楼层/6层·中装,惠新西街 安苑东里一区 · 距离地铁惠新西街北口638米,6000,整租
39385886,1室1厅·58.01平米·东南·低楼层/17层·精装,右安门内 白纸坊西街 · 距离地铁陶然亭1192米,5000,整租
39272560,2室1厅·80.06平米·南·低楼层/15层·精装,和平里 和平里东街9号院 · 距离地铁和平里北街780米,7000,整租
39063350,3室2厅·211.43平米·南北·中楼层/18层·简装,紫竹桥 紫竹花园 · 距离地铁车道沟979米,15000,整租
39061640,4室2厅·201.38平米·南北·低楼层/3层·精装,立水桥 塞纳维拉水景别墅,26000,整租
39040532,5室2厅·235.01平米·西·高楼层/28层·精装,紫竹桥 美林花园 · 距离地铁车道沟1149米,22000,整租
39039260,2室1厅·55.15平米·南北·中楼层/6层·精装,红庙 人民日报社区 · 距离地铁金台路787米,7300,整租
39019429,2室1厅·109.9平米·西·中楼层/27层·精装,建国门外 长安驿 · 距离地铁永安里571米,15000,整租
39009260,3室1厅·124.7平米·南北·高楼层/11层·精装,顺义城 万科四季花城 · 距离地铁石门476米,7000,整租
38983616,2室1厅·56.93平米·南·中楼层/6层·精装,白纸坊 南菜园1号院,5000,整租
38917476,2室1厅·111.63平米·南北·低楼层/14层·精装,奥林匹克公园 裕瑞轩 · 距离地铁林萃桥1112米,9000,整租
38908808,1室1厅·39.57平米·南·低楼层/6层·中装,朝阳门内 仓南胡同14号院 · 距离地铁朝阳门492米,6000,整租
38870391,1室1厅·36.2平米·南·低楼层/6层·中装,金融街 温家街2号院 · 距离地铁长椿街368米,5000,整租
38869278,3室1厅·78.08平米·西南·高楼层/14层·精装,安贞 安华里四区 · 距离地铁和平西桥1102米,8500,整租
38856044,2室1厅·90.8平米·西·中楼层/18层·精装,德胜门 黄寺大街24号院 · 距离地铁安德里北街827米,8500,整租
38805826,3室2厅·145平米·南北·低楼层/9层·中装,东直门 东中街 · 距离地铁东直门430米,15000,整租
38795164,1室1厅·122.81平米·西·中楼层/18层·精装,崇文门 国瑞城公寓 · 距离地铁崇文门340米,17000,整租
38670943,2室1厅·58.19平米·南北·中楼层/6层·精装,惠新西街 胜古南里 · 距离地铁和平西桥348米,6500,整租
38654696,3室2厅·148.52平米·南北·高楼层/18层,万柳 锋尚国际公寓 · 距离地铁长春桥598米,19000,整租
38640085,3室2厅·141.41平米·南北·低楼层/13层,西直门 熙府桃园 · 距离地铁新街口591米,23000,整租
38438234,3室2厅·134.78平米·西北·低楼层/22层·精装,紫竹桥 水之郡 · 距离地铁北苑路北738米,15000,整租
38413260,1室1厅·50.42平米·南北·低楼层/6层,朝阳门内 后芳嘉园胡同 · 距离地铁朝阳门579米,6500,整租
38329301,4室2厅·173.79平米·南北·高楼层/9层,五棵松 今日家园 · 距离地铁五棵松982米,17000,整租
38266054,3室1厅·142.17平米·南北·中楼层/11层,苏州桥 大河庄苑 · 距离地铁苏州街776米,20000,整租
38009595,2室1厅·95.19平米·东西·中楼层/8层·精装,金融街 西城晶华 · 距离地铁西四740米,18000,整租
38133183,2室1厅·150.3平米·南·高楼层/22层·豪装,CBD 丽晶苑 · 距离地铁永安里156米,22000,整租
39399417,2室1厅·70.66平米·南·低楼层/19层·精装,安贞 安贞里一区 · 距离地铁安贞门276米,6500,整租
39342091,2室1厅·62.1平米·南北·中楼层/6层·精装,双榆树 双榆树东里 · 距离地铁知春里935米,6900,整租
39272171,2室2厅·102.11平米·南·低楼层/14层·精装,欢乐谷 世纪东方城 · 距离地铁南楼梓庄766米,7800,整租
39269068,2室1厅·59.6平米·东西·高楼层/7层·中装,西直门 西直门北大街43号院 · 距离地铁西直门769米,5900,整租
39172679,2室1厅·98.59平米·南北·低楼层/16层·中装,草桥 玉芳园 · 距离地铁草桥623米,6500,整租
39143116,2室1厅·63.51平米·南北·中楼层/16层·精装,双榆树 双榆树西里 · 距离地铁人民大学326米,7500,整租
39143113,2室1厅·57.4平米·南·中楼层/14层·精装,双榆树 双榆树东里 · 距离地铁知春里935米,6800,整租
39143109,2室1厅·59.43平米·西南·高楼层/16层·精装,双榆树 双榆树北里 · 距离地铁人民大学559米,7200,整租
39068041,2室1厅·95.7平米·南·低楼层/24层·中装,亚运村小营 亚运豪庭 · 距离地铁关庄921米,7500,整租
39023697,1室1厅·43.5平米·南·高楼层/23层·精装,月坛 二七剧场路19号楼 · 距离地铁南礼士路744米,5500,整租
38701080,2室1厅·106.05平米·西北·中楼层/32层·中装,北苑 天畅园 · 距离地铁立水桥南547米,8500,整租
38474134,2室1厅·73.6平米·北·低楼层/32层,西三旗 新康园 · 距离地铁育新511米,5500,整租
38057211,2室2厅·109.9平米·南北·低楼层/29层,望京 朝庭公寓 · 距离地铁望京南413米,10500,整租
39004017,1室1厅·45平米·南·低楼层/6层·中装,陶然亭 四平园小区 · 距离地铁陶然亭611米,4800,整租
38731617,2室1厅·54.4平米·西南·高楼层/6层·简装,定慧寺 首师大宿舍 · 距离地铁花园桥707米,6000,整租
39277410,1室1厅·53.12平米·南·低楼层/18层·精装,中关村 荣上居 · 距离地铁知春路413米,5800,整租
39234066,2室1厅·90.9平米·南·中楼层/21层·精装,望京 炫彩嘉轩 · 距离地铁望京东761米,3500,整租
39219936,1室1厅·101.79平米·南·中楼层/18层·精装,百子湾 百子湾家园 · 距离地铁四惠东1129米,3000,整租
39219089,1室1厅·130.78平米·东·中楼层/18层·精装,朝青 华纺易城 · 距离地铁青年路794米,2500,整租
39146721,2室1厅·110.88平米·东·低楼层/30层·精装,双井 百环家园 · 距离地铁双井576米,4300,整租
39094787,1室1厅·148.98平米·南北·低楼层/15层·精装,天通苑 天通苑北二区 · 距离地铁天通苑1052米,3000,整租
38736335,2室1厅·98.15平米·北·高楼层/6层,回龙观 龙跃苑一区 · 距离地铁霍营970米,1600,整租
38565954,3室1厅·143平米·南北·高楼层/6层,回龙观 龙跃苑三区 · 距离地铁霍营836米,1700,整租
38143969,3室1厅·119平米·南北·低楼层/6层,回龙观 龙跃苑四区 · 距离地铁回龙观1064米,5700,整租
37815682,2室1厅·25平米·南·高楼层/7层,天通苑 天通苑东二区,1800,整租
37561054,2室1厅·30平米·南北·高楼层/10层,天通苑 天通苑中苑,1400,整租
37509965,2室1厅·132.58平米·南·低楼层/30层,方庄 时代芳群 · 距离地铁蒲黄榆172米,5000,整租
37414482,3室2厅·155平米··低楼层/15层,天通苑 天通苑中苑,1800,整租
37369551,3室2厅·17平米·南北·高楼层/6层,回龙观 龙跃苑四区 · 距离地铁回龙观1064米,1700,整租
37087955,3室1厅·100平米·南北·低楼层/6层,回龙观 龙跃苑四区 · 距离地铁回龙观1064米,5600,整租
36759843,1室1厅·48平米·南·中楼层/12层,红庙 金台里 · 距离地铁金台路534米,4800,整租
39516035,2室1厅·85.11平米·南北·低楼层/13层·中装,亚运村 安慧北里逸园 · 距离地铁大屯路东339米,7500,整租
39504972,2室1厅·92.25平米·南北·高楼层/9层·中装,通州北苑 世纪星城,4300,整租
39494414,2室1厅·56.71平米·南北·高楼层/6层·中装,安贞 安贞西里二区 · 距离地铁北土城436米,6000,整租
39492144,3室2厅·128.07平米·南北·低楼层/6层·豪装,常营 万象新天二区 · 距离地铁常营434米,14000,整租
39481461,1室0厅·39.08平米·北·低楼层/18层·精装,工体 港湾国际 · 距离地铁东直门1026米,5500,整租
38051753,4室2厅·201.18平米·南北·中楼层/19层,望京 融科橄榄城 · 距离地铁望京东660米,25000,整租
38812615,3室2厅·154.23平米·南北·高楼层/22层·中装,紫竹桥 中海雅园 · 距离地铁慈寿寺795米,13500,整租
38463228,1室1厅·113.67平米·南·低楼层/6层,朝阳门内 仓南胡同14号院 · 距离地铁朝阳门492米,6000,整租
39064118,3室2厅·193.52平米·南北·中楼层/23层·精装,北工大 禧福汇 · 距离地铁北工大西门659米,17000,整租
39029816,3室2厅·134.79平米·南·低楼层/13层·精装,金融街 金宸公寓 · 距离地铁复兴门700米,28000,整租
38893489,3室1厅·63.4平米·南北·高楼层/5层·精装,木樨地 白云观南里 · 距离地铁南礼士路1034米,10000,整租
38882208,2室1厅·115.58平米·南北·中楼层/6层·精装,六铺炕 德胜世嘉 · 距离地铁鼓楼大街265米,14500,整租
38849097,3室1厅·60.32平米·东·中楼层/19层·精装,万柳 碧水云天 · 距离地铁火器营505米,8500,整租
38507554,1室1厅·56.5平米·西南·中楼层/12层,鲁谷 双锦园 · 距离地铁八角游乐园1010米,4800,整租
37947164,2室1厅·57.37平米·南·高楼层/6层·精装,陶然亭 虎坊路小区 · 距离地铁虎坊桥613米,6300,整租
39142972,2室1厅·53.1平米·南北·中楼层/6层·精装,双榆树 双榆树东里 · 距离地铁知春里935米,6500,整租
39141217,1室1厅·44.4平米·南·低楼层/16层·精装,双榆树 双榆树东里 · 距离地铁知春里935米,5000,整租
38977091,1室0厅·96.94平米·南北·低楼层/7层·精装,乔庄 香林郡 · 距离地铁北运河西428米,2300,整租
39477316,2室1厅·92.3平米·东南·中楼层/26层·中装,亚运村 安慧北里逸园 · 距离地铁大屯路东339米,7800,整租
39473611,1室1厅·72.38平米·西南·高楼层/24层·中装,管庄 柏林爱乐二期 · 距离地铁常营958米,5800,整租
39463482,1室1厅·56.55平米·南·低楼层/18层·精装,大望路 后现代城 · 距离地铁大郊亭671米,5600,整租
39458366,1室0厅·37.22平米·东·中楼层/15层·精装,崇文门 新景家园东区 · 距离地铁磁器口597米,5500,整租
39457093,1室1厅·53.33平米·南北·低楼层/4层·精装,中央别墅区 马南里小区 · 距离地铁崔各庄1185米,5800,整租
39430712,2室1厅·118.4平米·南·低楼层/11层·简装,北苑 北苑家园绣菊园 · 距离地铁北苑820米,17000,整租
39427495,1室1厅·50.3平米·东·低楼层/12层·精装,金融街 丰汇园小区 · 距离地铁灵境胡同577米,6800,整租
39425933,1室1厅·59.05平米·西·低楼层/22层·中装,牛街 南线里 · 距离地铁广安门内610米,5000,整租
39416299,1室1厅·33.68平米·东·中楼层/6层·中装,白纸坊 南菜园1号院,3500,整租
39416215,2室1厅·84.9平米·南北·中楼层/26层·中装,九棵树(家乐福) 瑞都国际 · 距离地铁九棵树418米,6000,整租
39396503,2室1厅·85.27平米·西南·低楼层/24层·简装,望京 望京花园西区 · 距离地铁东湖渠430米,7300,整租
39387715,3室1厅·142平米·南北·低楼层/13层·精装,天通苑 天通苑北一区 · 距离地铁天通苑314米,6800,整租
39368068,2室1厅·59.6平米·南·中楼层/17层·豪装,德胜门 新明胡同 · 距离地铁积水潭1144米,7000,整租
39598957,2室1厅·86.17平米·南北·中楼层/6层·精装,霍营 华龙苑南里 · 距离地铁霍营650米,4500,整租
39591695,3室2厅·112.78平米·南北·低楼层/6层·简装,燕山 羊耳峪西区,1700,整租
39591441,2室1厅·92.69平米·南北·中楼层/27层·精装,五道口 五道口嘉园 · 距离地铁五道口347米,11000,整租
39590052,1室1厅·44.3平米·南·高楼层/25层·精装,亚运村 安苑北里 · 距离地铁惠新西街北口856米,5300,整租
39588574,2室1厅·55.3平米·南北·低楼层/21层·豪装,双榆树 双榆树西里 · 距离地铁人民大学326米,6600,整租
39588126,3室2厅·160.98平米·南北·低楼层/9层·精装,黄村中 博悦府 · 距离地铁清源路1067米,6500,整租
39586294,2室1厅·100.36平米·南北·高楼层/16层·精装,百子湾 百子湾家园 · 距离地铁四惠东1129米,7500,整租
39580377,1室1厅·64.14平米·南·中楼层/15层·中装,三元桥 太阳星城金星园 · 距离地铁三元桥702米,8000,整租
39579767,1室0厅·43.26平米·西·低楼层/16层·豪装,望京 慧谷金色家园 · 距离地铁望京864米,6000,整租
39577690,2室1厅·87.92平米·南·高楼层/32层·精装,枣园 中建国际港 · 距离地铁枣园143米,5300,整租
39577525,3室1厅·76.5平米·南北·低楼层/12层·精装,金融街 丰汇园小区 · 距离地铁灵境胡同577米,14000,整租
39575585,1室1厅·38.68平米·东·中楼层/12层·精装,安定门 东城区西河沿 · 距离地铁安定门307米,5000,整租
39575484,2室1厅·56.86平米·南北·中楼层/6层·毛坯,安贞 安贞西里二区 · 距离地铁北土城436米,5000,整租
39575129,3室2厅·139.07平米·南·中楼层/26层·精装,CBD 蓝堡国际公寓 · 距离地铁大望路310米,16500,整租
39573777,1室1厅·48.06平米·西·高楼层/9层·精装,百子湾 沿海赛洛城六期 · 距离地铁百子湾874米,5800,整租
39572881,3室1厅·102.2平米··中楼层/16层·精装,安定门 西营房 · 距离地铁安定门474米,13000,整租
39572757,2室1厅·60.69平米·东·低楼层/12层·精装,木樨地 西便门外东大街 · 距离地铁长椿街730米,7000,整租
39572000,3室1厅·112.12平米·南北·中楼层/6层·精装,回龙观 云趣园三区 · 距离地铁育知路860米,6700,整租
39571452,2室1厅·90.54平米·南北·低楼层/6层·精装,回龙观 云趣园三区 · 距离地铁育知路860米,5000,整租
39571282,3室1厅·79.02平米·东南·中楼层/16层·中装,安贞 安贞西里三区 · 距离地铁安华桥238米,8000,整租
39570912,3室1厅·112.12平米·南北·中楼层/6层·精装,回龙观 云趣园三区 · 距离地铁育知路860米,6500,整租
39567201,1室1厅·107.02平米·北·低楼层/22层·中装,紫竹桥 华澳中心 · 距离地铁车道沟1208米,9500,整租
39566577,2室1厅·63平米·南北·高楼层/7层·豪装,德胜门 黄寺大街24号院 · 距离地铁安德里北街827米,7200,整租
39565641,2室1厅·66.65平米·南·低楼层/15层·精装,陶然亭 畅柳园 · 距离地铁陶然亭860米,5700,整租
39563982,2室1厅·90.54平米·南北·高楼层/6层·精装,回龙观 云趣园三区 · 距离地铁育知路860米,5500,整租
39563069,1室0厅·59.62平米·东·低楼层/19层·精装,北苑 华发颐园 · 距离地铁立水桥南228米,5500,整租
39562635,1室0厅·55.51平米·南北·高楼层/32层·精装,望京 星源国际 · 距离地铁望京445米,6500,整租
39561622,2室1厅·117.49平米·南北·中楼层/6层·中装,北七家 望都家园,4500,整租
39561602,2室1厅·67.8平米·南北·低楼层/14层·精装,学院路 双清路14号院 · 距离地铁清华东路西口1368米,6500,整租
39561518,3室2厅·129.77平米·南北·中楼层/21层·精装,百子湾 金泰先锋 · 距离地铁百子湾241米,12000,整租
39560976,1室1厅·65.55平米·西北·中楼层/14层·精装,北苑 佳兴园 · 距离地铁北苑路北605米,5700,整租
39560870,3室1厅·128.08平米·南·低楼层/21层·精装,垡头 金蝉里 · 距离地铁欢乐谷景区647米,6500,整租
39560155,2室1厅·54.29平米··低楼层/5层·中装,燕莎 新源里西 · 距离地铁亮马桥1181米,6200,整租
39459421,4室2厅·248.62平米·南北·中楼层/16层·精装,大望路 石韵浩庭 · 距离地铁九龙山441米,45000,整租
39446611,3室2厅·137.05平米·南北·中楼层/12层·精装,黄村北 新里西斯莱公馆 · 距离地铁黄村西大街743米,8000,整租
39420627,2室1厅·79.42平米·西·高楼层/19层·精装,望京 澳洲康都 · 距离地铁东湖渠673米,8300,整租
39065079,4室1厅·142.1平米·南北·中楼层/6层·精装,西四 大拐棒胡同 · 距离地铁西四412米,18000,整租
38321945,1室1厅·59.44平米·东西·高楼层/6层,安定门 永康胡同 · 距离地铁安定门257米,4000,整租
39320883,1室1厅·40.69平米·北·低楼层/21层·中装,双井 时代国际 · 距离地铁双井343米,6000,整租
39273837,3室1厅·86.2平米·南北·中楼层/4层·精装,中关村 科育小区 · 距离地铁中关村481米,9500,整租
39266869,1室1厅·93.84平米·南·中楼层/28层·精装,武夷花园 运河明珠 · 距离地铁北运河西336米,6000,整租
39258532,2室1厅·61.5平米·南北·低楼层/6层·精装,中关村 海淀黄庄小区 · 距离地铁海淀黄庄345米,6500,整租
39241749,3室1厅·78.94平米·东南·中楼层/6层·中装,亚运村 慧忠里C区 · 距离地铁安立路875米,7000,整租
39228251,2室2厅·97.32平米·南·中楼层/6层·中装,天通苑 天通苑北三区,4500,整租
39226080,1室2厅·50.84平米·东·中楼层/25层·精装,亚运村 安慧里一区 · 距离地铁惠新西街北口592米,5800,整租
39216552,1室0厅·53.33平米·北·低楼层/16层·精装,望京 慧谷阳光 · 距离地铁望京东554米,6000,整租
39128108,2室1厅·64.59平米·南北·中楼层/6层·简装,右安门内 信建里 · 距离地铁陶然亭509米,5000,整租
39097261,3室1厅·74.19平米·南北·低楼层/6层·精装,中关村 保福寺小区 · 距离地铁知春里607米,9000,整租
39056171,2室1厅·112.7平米·东南·高楼层/21层·精装,德胜门 阳光丽景 · 距离地铁安华桥764米,14200,整租
39050414,3室2厅·141.63平米·南北·低楼层/12层·精装,望京 国风北京 · 距离地铁望京东991米,15000,整租
39001829,2室1厅·64.2平米·南北·中楼层/16层·精装,中关村 东南小区 · 距离地铁知春里444米,8000,整租
38961962,2室1厅·96.68平米·南北·低楼层/6层·中装,天通苑 天通苑本三区 · 距离地铁天通苑南974米,4600,整租
38953044,1室1厅·56.86平米·南·高楼层/28层·简装,望京 望京西园一区 · 距离地铁望京820米,6500,整租
38851213,2室2厅·114.16平米·南北·低楼层/14层·豪装,望京 国风北京 · 距离地铁望京东991米,10500,整租
38674488,3室1厅·143.24平米·南北·低楼层/6层,回龙观 龙跃苑三区 · 距离地铁霍营836米,6500,整租
38606084,3室1厅·112平米·南北·中楼层/6层,回龙观 龙跃苑一区 · 距离地铁霍营970米,6200,整租
38243092,3室1厅·125.43平米·南北·中楼层/23层,宋家庄 嘉和人家 · 距离地铁成寿寺754米,8000,整租
38228872,2室1厅·51.1平米·东南·高楼层/18层,月坛 铁二区 · 距离地铁南礼士路474米,7000,整租
38065996,2室1厅·67.38平米·南北·低楼层/6层·中装,阎村 燕化星城健德一里,2100,整租
38022664,3室1厅·59.8平米·南北·低楼层/6层,西三旗 北新家园 · 距离地铁育新219米,4830,整租
37645723,1室1厅·50.28平米·南·低楼层/26层·精装,望京 博雅国际中心 · 距离地铁东湖渠422米,5500,整租
37209379,1室1厅·96平米·南北·高楼层/11层,潞苑 李庄新村,2600,整租
36404390,2室1厅·60平米·南北·低楼层/4层,定慧寺 永安东里 · 距离地铁海淀五路居476米,5900,整租
36155596,2室1厅·40平米·东西·中楼层/6层,红庙 金台里 · 距离地铁金台路534米,4500,整租
39559603,1室1厅·72.65平米·南·中楼层/28层·精装,广安门 西豪逸景 · 距离地铁达官营616米,6000,整租
39559323,3室1厅·118平米·南北·中楼层/6层·精装,回龙观 龙腾苑六区 · 距离地铁回龙观420米,7000,整租
39557981,3室1厅·146.67平米·南北·中楼层/6层·中装,回龙观 龙腾苑五区 · 距离地铁回龙观457米,7000,整租
39557169,1室1厅·36.5平米·南·中楼层/14层·中装,望京 点击未来 · 距离地铁阜通556米,5000,整租
39556605,1室0厅·52.83平米·南·高楼层/16层·精装,双桥 远洋新悦 · 距离地铁八里桥1277米,4000,整租
39556039,2室1厅·65.37平米·南北·低楼层/6层·中装,房山城关 房山西大街甲10号,1600,整租
39553461,2室1厅·61.43平米·南北·低楼层/6层·中装,燕山 杏花西里,1700,整租
39553435,3室2厅·140.85平米·南北·低楼层/22层·精装,望京 望京西园三区 · 距离地铁望京578米,12000,整租
39552876,2室1厅·86.22平米·南北·中楼层/6层·简装,燕山 羊耳峪西区,2000,整租
39552241,1室1厅·51.01平米·西·低楼层/18层·中装,白纸坊 恬心家园 · 距离地铁广安门内1215米,4700,整租
39551847,1室1厅·141.02平米·东·低楼层/1层·中装,欢乐谷 紫南家园 · 距离地铁南楼梓庄264米,28764,整租
39551833,1室1厅·133.05平米·东·低楼层/1层·精装,欢乐谷 紫南家园 · 距离地铁南楼梓庄264米,27132,整租
39551526,2室1厅·57.21平米·南·中楼层/6层·精装,安贞 安贞西里三区 · 距离地铁安华桥238米,6400,整租
39551290,2室2厅·106.03平米·南·中楼层/30层·中装,望京 融科橄榄城 · 距离地铁望京东660米,13000,整租
39551105,2室2厅·109.47平米·东西·中楼层/20层·精装,双井 天之骄子 · 距离地铁双井356米,11500,整租
39550809,2室1厅·82.38平米·东南·低楼层/16层·精装,崇文门 国瑞城中区 · 距离地铁崇文门585米,7700,整租
39549774,1室1厅·126平米·东·低楼层/1层·精装,欢乐谷 紫南家园 · 距离地铁南楼梓庄264米,25704,整租
39549347,3室1厅·141平米·南北·中楼层/13层·精装,天通苑 天通苑北一区 · 距离地铁天通苑314米,7000,整租
39548144,2室1厅·78.87平米·南·高楼层/22层·简装,阎村 天恒乐活城北区,3000,整租
39547660,1室1厅·45.27平米·南北·低楼层/6层·中装,长椿街 思源胡同 · 距离地铁菜市口739米,5000,整租
39546529,1室1厅·92.18平米·西·低楼层/21层·精装,五道口 文津国际公寓 · 距离地铁五道口915米,10000,整租
39544043,1室1厅·53.66平米·东·低楼层/25层·精装,百子湾 沿海赛洛城五期 · 距离地铁百子湾1079米,5800,整租
39542336,1室1厅·52.07平米·东·高楼层/21层·中装,望京 炫彩嘉轩 · 距离地铁望京东761米,7000,整租
39541087,1室1厅·64.09平米·南·中楼层/18层·精装,大望路 后现代城 · 距离地铁大郊亭671米,6900,整租
39540976,1室2厅·52.72平米·南·中楼层/17层·精装,北苑 华贸城7号院 · 距离地铁北苑681米,6700,整租
39540958,2室1厅·51.4平米·东·高楼层/18层·精装,金融街 新文化街 · 距离地铁复兴门474米,6500,整租
39539675,1室1厅·57.36平米·东南·中楼层/21层·精装,牛街 牛街东里 · 距离地铁广安门内698米,5000,整租
39539308,2室1厅·58.7平米·南北·中楼层/6层·简装,天宁寺 白菜湾社区 · 距离地铁达官营1065米,5000,整租
39536137,3室1厅·140.43平米·南北·中楼层/9层·精装,清河 观林园 · 距离地铁永泰庄1450米,12000,整租
39531755,2室1厅·79.81平米·南北·中楼层/6层·中装,回龙观 北郊农场宿舍 · 距离地铁龙泽893米,5000,整租
39531637,2室1厅·57.2平米·南北·高楼层/6层·精装,德胜门 人定湖西里 · 距离地铁安德里北街1052米,7000,整租
39531169,2室1厅·93.4平米·南北·低楼层/21层·精装,陶然亭 中信锦园 · 距离地铁菜市口545米,12000,整租
39530801,1室1厅·43.58平米·南·低楼层/16层·中装,安贞 安华西里三区 · 距离地铁安华桥659米,5300,整租
39530607,4室2厅·189.75平米·南北·低楼层/24层·精装,黄村北 新里西斯莱公馆 · 距离地铁黄村西大街743米,12000,整租
39529513,2室1厅·78.2平米·南北·低楼层/6层·精装,良乡 西潞园三里 · 距离地铁苏庄635米,3500,整租
39528980,2室1厅·53.2平米·南·低楼层/6层·精装,德胜门 普天大院 · 距离地铁积水潭535米,6800,整租
39528954,3室2厅·133.98平米·南北·中楼层/6层·精装,窦店 世界名园B区,2100,整租
39528454,2室1厅·57.5平米·南北·高楼层/6层·中装,甘家口 西三环北路82号院 · 距离地铁花园桥511米,6500,整租
39526803,5室1厅·214.1平米··高楼层/7层·豪装,金融街 丰汇园小区 · 距离地铁灵境胡同577米,50000,整租
39525666,2室2厅·126.28平米·南·中楼层/19层·精装,中关村 远中悦莱国际酒店公寓 · 距离地铁苏州街383米,15000,整租
39525543,2室1厅·69.63平米·南北·中楼层/5层·精装,陶然亭 北纬路52号院 · 距离地铁虎坊桥903米,5500,整租
39525536,1室1厅·67.69平米·北·低楼层/25层·中装,建国门外 万豪国际公寓 · 距离地铁永安里409米,9000,整租
39524530,2室1厅·113.47平米·南·高楼层/18层·精装,太阳宫 半岛国际公寓 · 距离地铁太阳宫292米,12000,整租
39524008,2室1厅·57.6平米·南北·低楼层/6层·精装,金融街 新文化街 · 距离地铁复兴门474米,8300,整租
39523668,2室1厅·52.1平米·南北·中楼层/6层·简装,燕山 迎风一里,1300,整租
39523658,2室1厅·88.4平米·西南·中楼层/18层·精装,常营 保利嘉园 · 距离地铁常营705米,5800,整租
39523342,3室1厅·77.37平米·东南·高楼层/16层·精装,燕莎 新源南路 · 距离地铁亮马桥840米,8000,整租
39523010,2室2厅·123.42平米·南·高楼层/30层·精装,白纸坊 天缘公寓,9500,整租
39522568,1室1厅·33.03平米·北·低楼层/6层·精装,安定门 安德路47号院 · 距离地铁安定门604米,5100,整租
39522202,1室1厅·59.73平米·南·高楼层/17层·精装,崇文门 新景家园东区 · 距离地铁磁器口597米,6300,整租
39521849,2室1厅·47.5平米·南北·中楼层/5层·中装,军博 铁西宿舍 · 距离地铁北京西站486米,6100,整租
39521529,3室2厅·161.57平米·南·中楼层/26层·精装,大望路 珠江帝景B区 · 距离地铁九龙山385米,15000,整租
39520721,3室2厅·158.69平米·南北·低楼层/29层·精装,通州北苑 天时名苑 · 距离地铁通州北苑86米,8500,整租
39519343,1室1厅·59.55平米··中楼层/31层·中装,朝青 国美第一城3号院 · 距离地铁青年路1177米,6000,整租
39517235,2室1厅·90.55平米·东南·低楼层/27层·中装,方庄 芳城园一区 · 距离地铁方庄541米,6500,整租
39516936,1室1厅·62.1平米·南·高楼层/16层·中装,古城 曦景长安 · 距离地铁古城408米,4800,整租
39516708,1室1厅·37.35平米·东·高楼层/6层·精装,安定门 安德路55号院 · 距离地铁安德里北街598米,5000,整租
39516638,1室1厅·60.65平米·东西·高楼层/18层·精装,百子湾 沿海赛洛城七期 · 距离地铁百子湾949米,6300,整租
39515501,1室1厅·50平米·西南·高楼层/7层·精装,德胜门 新风南里 · 距离地铁积水潭1458米,5000,整租
39515213,2室1厅·80.17平米·南北·高楼层/6层·中装,天宁寺 天宁寺前街南里 · 距离地铁达官营828米,8000,整租
39513912,1室0厅·229.25平米·南·高楼层/6层·毛坯,回龙观 龙腾苑二区 · 距离地铁回龙观741米,1400,整租
39513771,1室1厅·62.56平米·西·低楼层/21层·精装,欢乐谷 世纪东方城 · 距离地铁南楼梓庄766米,5500,整租
