id,digest,ab_add2,ab_add3,size,chaoxiang,level,price,rent_type
39524008,2室1厅·57.6平米·南北·低楼层/6层·精装,"['金融街 新文化街 ', ' 距离地铁复兴门474米']",8300,整租
39523658,2室1厅·88.4平米·西南·中楼层/18层·精装,"['常营 保利嘉园 ', ' 距离地铁常营705米']",5800,整租
39523010,2室2厅·123.42平米·南·高楼层/30层·精装,['白纸坊 天缘公寓'],9500,整租
39522202,1室1厅·59.73平米·南·高楼层/17层·精装,"['崇文门 新景家园东区 ', ' 距离地铁磁器口597米']",6300,整租
39521849,2室1厅·47.5平米·南北·中楼层/5层·中装,"['军博 铁西宿舍 ', ' 距离地铁北京西站486米']",6100,整租
39521529,3室2厅·161.57平米·南·中楼层/26层·精装,"['大望路 珠江帝景B区 ', ' 距离地铁九龙山385米']",15000,整租
39520721,3室2厅·158.69平米·南北·低楼层/29层·精装,"['通州北苑 天时名苑 ', ' 距离地铁通州北苑86米']",8500,整租
39519343,1室1厅·59.55平米·南·中楼层/31层·中装,"['朝青 国美第一城3号院 ', ' 距离地铁青年路1177米']",6000,整租
39516936,1室1厅·62.1平米·南·高楼层/16层·中装,"['古城 曦景长安 ', ' 距离地铁古城408米']",4800,整租
39516708,1室1厅·37.35平米·东·高楼层/6层·精装,"['安定门 安德路55号院 ', ' 距离地铁安德里北街598米']",5000,整租
39516638,1室1厅·60.65平米·东西·高楼层/18层·精装,"['百子湾 沿海赛洛城七期 ', ' 距离地铁百子湾949米']",6300,整租
39516035,2室1厅·85.11平米·南·低楼层/13层·精装,"['亚运村 安慧北里逸园 ', ' 距离地铁大屯路东339米']",8000,整租
39515325,2室1厅·64.08平米·南北·高楼层/6层·精装,"['高碑店 兴隆家园 ', ' 距离地铁四惠东900米']",6300,整租
39515213,2室1厅·80.17平米·南北·高楼层/6层·中装,"['天宁寺 天宁寺前街南里 ', ' 距离地铁达官营828米']",8000,整租
39513771,1室1厅·62.56平米·西·低楼层/21层·精装,"['欢乐谷 世纪东方城 ', ' 距离地铁南楼梓庄766米']",5500,整租
39513374,1室1厅·48.67平米·南·中楼层/6层·精装,"['白纸坊 建功北里三区 ', ' 距离地铁广安门内1113米']",5000,整租
39512830,2室1厅·64.1平米·南北·低楼层/6层·精装,"['德胜门 新风南里 ', ' 距离地铁积水潭1458米']",6100,整租
39512366,3室2厅·120.34平米·南北·低楼层/5层·简装,['阎村 绿城百合公寓叠翠苑'],3500,整租
39511192,3室1厅·83.23平米·南北·低楼层/6层·精装,['良乡 政通路西里'],2800,整租
39510926,2室1厅·57.29平米·南北·中楼层/6层·中装,"['马连道 三义里 ', ' 距离地铁湾子236米']",6000,整租
39508452,5室2厅·182.32平米·南北·高楼层/7层·精装,"['回龙观 云趣园三区 ', ' 距离地铁育知路860米']",13000,整租
39507770,1室0厅·35.57平米·西·低楼层/21层·中装,"['牛街 泰和嘉苑 ', ' 距离地铁广安门内723米']",4500,整租
39506171,1室1厅·54.43平米·南北·高楼层/6层·精装,"['十里堡 十里堡北里 ', ' 距离地铁十里堡145米']",5400,整租
39505735,2室1厅·67.2平米·南·低楼层/18层·精装,"['军博 茂林居 ', ' 距离地铁木樨地510米']",7500,整租
39505504,1室1厅·44.29平米·南·中楼层/16层·精装,"['工体 东直门外大街 ', ' 距离地铁东直门143米']",6500,整租
39505364,1室1厅·47.95平米·西南·高楼层/18层·精装,"['宣武门 椿树园小区 ', ' 距离地铁菜市口603米']",6200,整租
39504972,2室1厅·92.25平米·南北·高楼层/9层·中装,['通州北苑 世纪星城'],4300,整租
39504705,2室1厅·55.35平米·东南·中楼层/6层·中装,"['燕莎 三源里南小街 ', ' 距离地铁亮马桥649米']",6800,整租
39504559,2室1厅·106.68平米·南·高楼层/24层·中装,"['望京 宝星园 ', ' 距离地铁望京东614米']",11000,整租
39504439,1室1厅·99.69平米·南·高楼层/16层·精装,"['CBD 温莎大道 ', ' 距离地铁永安里459米']",18000,整租
39503798,2室1厅·56.08平米·南·中楼层/16层·精装,"['安贞 安华西里三区 ', ' 距离地铁安华桥659米']",6100,整租
39503788,2室1厅·65平米·南·中楼层/16层·精装,"['安贞 安华西里三区 ', ' 距离地铁安华桥659米']",5950,整租
39503340,1室1厅·47平米·南·中楼层/21层·精装,"['北苑 中国铁建国际城 ', ' 距离地铁北苑805米']",5500,整租
39502348,2室2厅·88.48平米·南·高楼层/28层·中装,"['双井 富力城A区 ', ' 距离地铁双井392米']",12000,整租
39501335,1室1厅·63.15平米·北·中楼层/21层·精装,"['建国门外 长安6号 ', ' 距离地铁永安里793米']",8000,整租
39501304,1室1厅·52.13平米·南·低楼层/20层·精装,"['北苑 华贸城9号院 ', ' 距离地铁北苑940米']",6500,整租
