id,area,address,information,distance_from_subway,price,feature
60850511,六里屯东里2居室-南北,[朝阳甜水园] 14号线朝阳公园,"['53.49㎡', '4/5层', '2室1厅', '整']",距14号线朝阳公园站567米,￥6290(每月),"['离地铁近', '独立阳台', '集体供暖', '优格']"
60831300,二里庄小区2居室-南北,[海淀二里庄] 15号线北沙滩,"['56.39㎡', '3/6层', '2室1厅', '整']",距15号线北沙滩站685米,￥6490(每月),"['离地铁近', '独立阳台', '集体供暖', '清语']"
60855078,东大桥东里3居室-南卧,[朝阳朝阳门外] 6号线东大桥,"['19.2㎡', '3/6层', '3室1厅', '合']",距6号线东大桥站294米,￥3960(每月),"['离地铁近', '独立阳台', '集体供暖', '友家4.0 拿铁']"
60817428,CBD总部公寓二期4居室-南卧,[朝阳双井] 7号线广渠门外,"['19.2㎡', '2/18层', '4室1厅', '合']",距7号线广渠门外站762米,￥3690(每月),"['离地铁近', '独立阳台', '集体供暖', '友家4.0 木棉']"
60870018,安慧北里雅园1居室-南,[朝阳亚运村] 15号线安立路,"['45㎡', '20/20层', '1室1厅', '整']",距15号线安立路站580米,￥5590(每月),"['离地铁近', '集体供暖', '清语']"
60794233,南竹杆胡同3居室-南卧,[东城朝阳门内] 2号线朝阳门,"['13.3㎡', '6/6层', '3室1厅', '合']",距2号线朝阳门站366米,￥3760(每月),"['离地铁近', '独立阳台', '集体供暖', '友家4.0 拿铁']"
60866060,合生滨江帝景二期2居室-南北,[通州玉桥] 6号线北运河西,"['90㎡', '8/18层', '2室1厅', '直']",距6号线北运河西站1635米,￥5300(每月),"['离地铁近', '集体供暖']"
60530001,京贸国际城西区2居室-南,[通州武夷花园] 6号线通运门,"['90㎡', '6/40层', '2室1厅', '直']",距6号线通运门站1299米,￥4300(每月),"['离地铁近', '集体供暖']"
60729075,朝阳雅筑2居室-东,[朝阳朝青] 6号线青年路,"['83.83㎡', '8/24层', '2室1厅', '整']",距6号线青年路站408米,￥8030(每月),"['离地铁近', '独立阳台', '集体供暖', '优格']"
60864780,CBD传奇1居室-南,[朝阳劲松] 14号线九龙山,"['89.21㎡', '16/14层', '1室1厅', '整']",距14号线九龙山站673米,￥8190(每月),"['离地铁近', '独卫', '独立阳台', '集体供暖', '优格']"
60859314,云立方2居室-南北,[大兴大兴其它] 4号线生物医药基地,"['90㎡', '14/21层', '2室1厅', '整']",距4号线生物医药基地站661米,￥5590(每月),"['离地铁近', '集体供暖', '清语']"
60848852,京贸国际城西区1居室-南,[通州武夷花园] 6号线通运门,"['74.71㎡', '1/40层', '1室1厅', '整']",距6号线通运门站1299米,￥5990(每月),"['离地铁近', '集体供暖', '清语']"
60821837,首开常青藤一期2居室-南,[朝阳东坝] ,"['92㎡', '2/6层', '2室1厅', '整']",,￥6860(每月),"['独立供暖', '优格']"
60777782,甘家口小区2居室-东,[海淀甘家口] 9号线白堆子,"['61.4㎡', '2/6层', '2室1厅', '整']",距9号线白堆子站396米,￥6530(每月),"['离地铁近', '独立阳台', '集体供暖', '清语']"
60752182,熙湖4居室-南卧,[海淀海淀玉泉路] ,"['21.5㎡', '5/12层', '4室1厅', '合']",,￥3290(每月),"['独卫', '友家4.0 拿铁']"
60855079,东大桥东里3居室-南卧,[朝阳朝阳门外] 6号线东大桥,"['12.5㎡', '3/6层', '3室1厅', '合']",距6号线东大桥站294米,￥3390(每月),"['离地铁近', '独立阳台', '集体供暖', '友家4.0 布丁']"
60833176,丽新怡园2居室-南,[丰台丽泽] 14号线西局,"['78.63㎡', '6/28层', '2室1厅', '整']",距14号线西局站1400米,￥6230(每月),"['离地铁近', '集体供暖', '优格']"
174483,龙腾苑六区3居室-南卧,[昌平回龙观] 13号线回龙观,"['16㎡', '6/6层', '3室1厅', '合']",距13号线回龙观站448米,￥79(每天),"['离地铁近', '独立阳台', '独立供暖', '友家2.0 原味']"
60847054,北京新天地2居室-南,[朝阳常营] 八通线管庄,"['102.08㎡', '20/28层', '2室1厅', '直']",距八通线管庄站698米,￥6400(每月),"['离地铁近', '集体供暖']"
60852666,天畅园1居室-东北,[朝阳亚运村] 5号线北苑路北,"['50.72㎡', '15/32层', '1室1厅', '整']",距5号线北苑路北站288米,￥5460(每月),"['离地铁近', '独立供暖', '清语']"
60850914,潘家园小区2居室-西,[朝阳潘家园] 10号线潘家园,"['71.17㎡', '2/12层', '2室1厅', '整']",距10号线潘家园站665米,￥5990(每月),"['离地铁近', '独立阳台', '集体供暖', '优格']"
60859501,清芷园2居室-西南,[西城陶然亭] 4号线陶然亭,"['73.34㎡', '16/18层', '2室1厅', '整']",距4号线陶然亭站548米,￥8360(每月),"['离地铁近', '集体供暖', '清语']"
60858768,绿岛家园3居室-南卧,[门头沟门头沟其它] ,"['11.8㎡', '5/6层', '3室1厅', '合']",,￥1790(每月),"['独立阳台', '独立供暖', '友家4.0 布丁']"
60870910,益丰苑4居室-北卧,[丰台丽泽] 9号线六里桥,"['9.5㎡', '7/17层', '4室1厅', '合']",距9号线六里桥站506米,￥2490(每月),"['离地铁近', '集体供暖', '友家4.0 米苏']"
60783945,翠竹新村4居室-南卧,[顺义天竺] 15号线国展,"['19.4㎡', '1/11层', '4室1厅', '合']",距15号线国展站1655米,￥2430(每月),"['离地铁近', '独立阳台', '集体供暖', '友家4.0 木棉']"
60795721,裕祥花园2居室-南,[顺义后沙峪] 15号线后沙峪,"['75.27㎡', '6/6层', '2室1厅', '整']",距15号线后沙峪站1887米,￥4890(每月),"['离地铁近', '独立阳台', '集体供暖', '优格']"
60862724,东恒时代二期4居室-南卧,[朝阳四惠] 1号线四惠,"['16.2㎡', '9/21层', '4室1厅', '合']",距1号线四惠站375米,￥4260(每月),"['离地铁近', '独卫', '独立阳台', '集体供暖', '友家4.0 拿铁']"
60862743,东恒时代二期2居室-南,[朝阳四惠] 1号线四惠,"['94.09㎡', '2/16层', '2室1厅', '整']",距1号线四惠站375米,￥9390(每月),"['离地铁近', '独立阳台', '集体供暖', '清语']"
60849724,华纺易城2居室-南,[朝阳朝青] 6号线青年路,"['86.18㎡', '4/15层', '2室1厅', '整']",距6号线青年路站822米,￥8490(每月),"['离地铁近', '集体供暖', '优格']"
60878921,金泰先锋南区2居室-南,[朝阳百子湾] 7号线百子湾,"['92.17㎡', '12/18层', '2室1厅', '直']",距7号线百子湾站164米,￥8500(每月),"['离地铁近', '集体供暖']"
60825020,清芷园4居室-南卧,[西城陶然亭] 4号线陶然亭,"['23㎡', '9/18层', '4室1厅', '合']",距4号线陶然亭站548米,￥3630(每月),"['离地铁近', '独立阳台', '集体供暖', '友家4.0 木棉']"
60768962,紫金印象2居室-南,[西城右安门内] 4号线陶然亭,"['76.99㎡', '10/18层', '2室1厅', '整']",距4号线陶然亭站952米,￥7660(每月),"['离地铁近', '独立阳台', '集体供暖', '优格']"
60370218,紫薇天悦1居室-南,[朝阳亚运村小营] 15号线关庄,"['55㎡', '2/10层', '1室1厅', '整']",距15号线关庄站386米,￥6690(每月),"['离地铁近', '集体供暖', '整租1.0 清语']"
60856989,金海国际南区4居室-西卧,[朝阳百子湾] 7号线百子湾,"['14.7㎡', '8/23层', '4室1厅', '合']",距7号线百子湾站568米,￥2960(每月),"['离地铁近', '独立供暖', '友家4.0 米苏']"
60745966,六合园2居室-南北,[石景山鲁谷] 1号线八角游乐园,"['61.61㎡', '2/6层', '2室0厅', '整']",距1号线八角游乐园站1075米,￥5290(每月),"['离地铁近', '独立阳台', '集体供暖', '清语']"
60795766,莲竹花园3居室-南卧,[顺义望京] 15号线国展,"['12.1㎡', '6/6层', '3室1厅', '合']",距15号线国展站275米,￥2490(每月),"['离地铁近', '独立阳台', '集体供暖', '友家4.0 布丁']"
60822539,翠竹新村3居室-南卧,[顺义天竺] 15号线国展,"['15.5㎡', '2/6层', '3室1厅', '合']",距15号线国展站1655米,￥2330(每月),"['离地铁近', '独立阳台', '集体供暖', '友家4.0 木棉']"
60795885,翠竹新村3居室-南卧,[顺义天竺] 15号线国展,"['15.1㎡', '5/6层', '3室1厅', '合']",距15号线国展站1655米,￥2330(每月),"['离地铁近', '独立阳台', '集体供暖', '友家4.0 木棉']"
60728432,右安门内西街1号院2居室-南北,[西城右安门内] 4号线陶然亭,"['60.2㎡', '5/7层', '2室1厅', '整']",距4号线陶然亭站1177米,￥5790(每月),"['离地铁近', '独立阳台', '集体供暖', '清语']"
60859702,石园西区2居室-南北,[顺义顺义城] 15号线顺义,"['47.57㎡', '5/6层', '2室1厅', '整']",距15号线顺义站2206米,￥3630(每月),"['离地铁近', '集体供暖', '清语']"
60863221,新华联锦园3居室-南卧,[通州通州北苑] 八通线通州北苑,"['14.44㎡', '4/6层', '3室1厅', '合']",距八通线通州北苑站696米,￥2490(每月),"['离地铁近', '独卫', '集体供暖', '友家4.0 拿铁']"
60847462,宝星国际二期2居室-南北,[朝阳望京] 15号线望京东,"['108.87㎡', '23/25层', '2室1厅', '直']",距15号线望京东站395米,￥10000(每月),['离地铁近']
60840874,澜西园四区2居室-南,[顺义顺义其它] 15号线石门,"['68.56㎡', '4/11层', '2室1厅', '整']",距15号线石门站2045米,￥4330(每月),"['离地铁近', '独立阳台', '集体供暖', '清语']"
60868814,天通苑北三区2居室-东,[昌平天通苑] 5号线天通苑,"['84.04㎡', '1/7层', '2室1厅', '直']",距5号线天通苑站1710米,￥5460(每月),"['离地铁近', '集体供暖']"
60868883,紫薇天悦4居室-南卧,[朝阳亚运村小营] 15号线关庄,"['20.5㎡', '4/10层', '4室1厅', '合']",距15号线关庄站386米,￥4090(每月),"['离地铁近', '独卫', '集体供暖', '友家4.0 拿铁']"
60829355,通惠家园1居室-南,[朝阳四惠] 1号线四惠东,"['86.48㎡', '18/28层', '1室1厅', '整']",距1号线四惠东站350米,￥6490(每月),"['离地铁近', '集体供暖', '清语']"
60765228,定慧北里2居室-南北,[海淀定慧寺] 6号线海淀五路居,"['82㎡', '6/12层', '2室1厅', '整']",距6号线海淀五路居站801米,￥7490(每月),"['离地铁近', '独立阳台', '集体供暖', '清语']"
60856883,世嘉博苑2居室-东南,[大兴大兴其它] 4号线西红门,"['86.19㎡', '2/15层', '2室1厅', '整']",距4号线西红门站241米,￥6490(每月),"['离地铁近', '集体供暖', '优格']"
60858743,金兴苑4居室-南卧,[丰台广安门] 10号线草桥,"['13.3㎡', '11/25层', '4室1厅', '合']",距10号线草桥站2444米,￥2930(每月),"['离地铁近', '独卫', '友家4.0 拿铁']"
60814169,京师园4居室-南卧,[朝阳奥林匹克公园] 8号线林萃桥,"['16.7㎡', '5/21层', '4室1厅', '合']",距8号线林萃桥站522米,￥3390(每月),"['离地铁近', '独立阳台', '集体供暖', '友家4.0 木棉']"
60867090,上京新航线4居室-南卧,[朝阳望京] 14号线东湖渠,"['15㎡', '21/26层', '4室1厅', '合']",距14号线东湖渠站237米,￥4660(每月),"['离地铁近', '独卫', '独立阳台', '集体供暖', '友家4.0 拿铁']"
60749424,西坝河东里3居室-南卧,[朝阳西坝河] 10号线太阳宫,"['8.3㎡', '7/24层', '3室1厅', '合']",距10号线太阳宫站599米,￥2690(每月),"['离地铁近', '集体供暖', '友家4.0 布丁']"
60816925,红莲晴园2居室-南,[西城马连道] 7号线达官营,"['109.61㎡', '1/22层', '2室2厅', '整']",距7号线达官营站759米,￥8490(每月),"['离地铁近', '独立阳台', '集体供暖', '清语']"
60770746,紫金印象2居室-南,[西城右安门内] 4号线陶然亭,"['74.68㎡', '10/18层', '2室1厅', '整']",距4号线陶然亭站952米,￥7760(每月),"['离地铁近', '独立阳台', '集体供暖', '清语']"
60874975,金都杭城东区2居室-南,[朝阳百子湾] 7号线百子湾,"['87.46㎡', '17/26层', '2室1厅', '整']",距7号线百子湾站763米,￥8660(每月),"['离地铁近', '优格']"
60840556,爱这城二期4居室-南卧,[朝阳十里堡] 1号线四惠,"['17.3㎡', '9/18层', '4室1厅', '合']",距1号线四惠站884米,￥3390(每月),"['离地铁近', '独立阳台', '集体供暖', '友家4.0 木棉']"
60837805,首邑溪谷2居室-南北,[大兴西红门] 4号线高米店南,"['59.97㎡', '15/16层', '2室1厅', '直']",距4号线高米店南站1804米,￥5800(每月),"['离地铁近', '集体供暖']"
60830896,和泰园2居室-南,[朝阳西坝河] 10号线太阳宫,"['141.83㎡', '11/18层', '2室1厅', '直']",距10号线太阳宫站369米,￥14500(每月),"['离地铁近', '独卫', '独立阳台', '独立供暖']"
60852936,晨光家园2居室-南,[朝阳十里堡] 6号线十里堡,"['82.89㎡', '12/26层', '2室1厅', '整']",距6号线十里堡站430米,￥7560(每月),"['离地铁近', '独立阳台', '集体供暖', '清语']"
60839086,平原里小区2居室-南北,[西城右安门内] 4号线陶然亭,"['67.67㎡', '3/6层', '2室1厅', '整']",距4号线陶然亭站345米,￥6560(每月),"['离地铁近', '独立阳台', '集体供暖', '清语']"
60582572,远洋沁山水2居室-南,[石景山鲁谷] 1号线玉泉路,"['89㎡', '1/18层', '2室1厅', '整']",距1号线玉泉路站736米,￥7460(每月),"['离地铁近', '集体供暖', '清语']"
60856803,运河湾2居室-南,[通州武夷花园] 6号线北运河西,"['88.75㎡', '10/33层', '2室1厅', '直']",距6号线北运河西站785米,￥6000(每月),"['离地铁近', '集体供暖']"
60854836,珠江罗马嘉园西区4居室-南卧,[朝阳朝青] 6号线青年路,"['34.4㎡', '11/21层', '4室1厅', '合']",距6号线青年路站368米,￥4290(每月),"['离地铁近', '独立阳台', '集体供暖', '友家4.0 木棉']"
60862060,花园闸小区2居室-南北,[朝阳定福庄] 八通线传媒大学,"['57.52㎡', '5/6层', '2室1厅', '整']",距八通线传媒大学站414米,￥5360(每月),"['离地铁近', '独立阳台', '集体供暖', '清语']"
60860302,定慧福里2居室-南北,[海淀定慧寺] 6号线海淀五路居,"['83.91㎡', '3/17层', '2室1厅', '整']",距6号线海淀五路居站428米,￥9330(每月),"['离地铁近', '独立阳台', '集体供暖', '清语']"
60818071,顺驰蓝调1居室-南,[丰台广安门] 7号线达官营,"['76.07㎡', '7/19层', '1室1厅', '整']",距7号线达官营站2131米,￥6560(每月),"['离地铁近', '集体供暖', '优格']"
60800842,首城国际2居室-南北,[朝阳双井] 10号线劲松,"['90.5㎡', '8/28层', '2室1厅', '整']",距10号线劲松站715米,￥9460(每月),"['离地铁近', '集体供暖', '优格']"
60762711,七贤村2居室-南北,[海淀紫竹桥] 6号线花园桥,"['65.5㎡', '5/6层', '2室1厅', '整']",距6号线花园桥站198米,￥6490(每月),"['离地铁近', '独立阳台', '集体供暖', '优格']"
60839908,首开知语城4居室-南卧,[朝阳望京] 13号线望京西,"['19㎡', '3/13层', '4室1厅', '合']",距13号线望京西站765米,￥4530(每月),"['离地铁近', '独卫', '集体供暖', '友家4.0 拿铁']"
60261264,融泽嘉园3居室-南卧,[昌平西二旗] 13号线龙泽,"['11.6㎡', '1/31层', '3室1厅', '合']",距13号线龙泽站974米,￥2360(每月),"['离地铁近', '独立阳台', '集体供暖', '友家4.0 布丁']"
60843298,新建村2居室-南,[通州北关] 6号线物资学院路,"['80.32㎡', '20/28层', '2室1厅', '直']",距6号线物资学院路站601米,￥5630(每月),"['离地铁近', '集体供暖']"
60637385,七星园2居室-南,[石景山鲁谷] 1号线八角游乐园,"['65㎡', '5/6层', '2室1厅', '整']",距1号线八角游乐园站850米,￥4890(每月),"['离地铁近', '独立阳台', '集体供暖', '清语']"
60871528,丽新怡园2居室-南北,[丰台丽泽] 14号线西局,"['89.99㎡', '5/28层', '2室1厅', '整']",距14号线西局站1400米,￥6860(每月),"['离地铁近', '独立阳台', '集体供暖', '清语']"
60725628,百合湾4居室-南卧,[通州武夷花园] 6号线北运河东,"['32.9㎡', '6/20层', '4室1厅', '合']",距6号线北运河东站1262米,￥3430(每月),"['离地铁近', '集体供暖', '友家4.0 木棉']"
60833772,首邑溪谷2居室-南北,[大兴西红门] 4号线高米店南,"['46.07㎡', '12/16层', '2室1厅', '直']",距4号线高米店南站1804米,￥5260(每月),"['离地铁近', '独立阳台', '集体供暖']"
60850884,金地格林格林2居室-南,[通州北关] ,"['78㎡', '18/18层', '2室1厅', '直']",,￥5360(每月),['集体供暖']
60865357,珠江绿洲1居室-南,[朝阳双桥] 八通线传媒大学,"['61.49㎡', '4/18层', '1室1厅', '整']",距八通线传媒大学站410米,￥5560(每月),"['离地铁近', '集体供暖', '优格']"
60844860,炫特嘉园二期4居室-南卧,[朝阳石佛营] 6号线十里堡,"['14.9㎡', '7/9层', '4室1厅', '合']",距6号线十里堡站831米,￥4330(每月),"['离地铁近', '独卫', '独立阳台', '集体供暖', '友家4.0 拿铁']"
60854550,富力城B区4居室-南卧,[朝阳双井] 7号线双井,"['19.6㎡', '3/16层', '4室1厅', '合']",距7号线双井站498米,￥5290(每月),"['离地铁近', '独卫', '集体供暖', '友家4.0 拿铁']"
60643229,东恒时代二期2居室-南,[朝阳四惠] 1号线四惠,"['92.35㎡', '7/21层', '2室1厅', '直']",距1号线四惠站375米,￥9700(每月),"['离地铁近', '集体供暖', '原味']"
60803814,紫金印象2居室-南,[西城右安门内] 4号线陶然亭,"['69㎡', '13/18层', '2室1厅', '直']",距4号线陶然亭站952米,￥7690(每月),"['离地铁近', '独立阳台', '集体供暖']"
60803837,紫金印象2居室-南,[西城右安门内] 4号线陶然亭,"['69.92㎡', '12/18层', '2室1厅', '直']",距4号线陶然亭站952米,￥7690(每月),"['离地铁近', '独立阳台', '集体供暖']"
60806104,绿景馨园2居室-南,[东城广渠门] 7号线广渠门内,"['52.22㎡', '4/6层', '2室1厅', '整']",距7号线广渠门内站676米,￥5990(每月),"['离地铁近', '独立阳台', '优格']"
60849778,西辛北区1居室-南北,[顺义顺义城] 15号线石门,"['52.51㎡', '2/6层', '1室1厅', '整']",距15号线石门站833米,￥3890(每月),"['离地铁近', '独立阳台', '集体供暖', '清语']"
60822181,八角路小区2居室-南,[石景山八角] 1号线古城,"['66.39㎡', '5/5层', '2室1厅', '整']",距1号线古城站712米,￥5090(每月),"['离地铁近', '独立阳台', '集体供暖', '优格']"
60784791,定慧北里2居室-南北,[海淀定慧寺] 6号线海淀五路居,"['60.9㎡', '6/6层', '2室1厅', '整']",距6号线海淀五路居站801米,￥6390(每月),"['离地铁近', '独立阳台', '集体供暖', '清语']"
