id,area,address,information,distance_from_subway,price,feature
60825995,弘善家园4居室-南卧,[朝阳潘家园] 14号线十里河,"['13.4㎡', '8/26层', '4室1厅', '合']",距14号线十里河站349米,￥2560(每月),"['离地铁近', '独立供暖', '友家4.0 布丁']"
60759039,知本时代4居室-南卧,[海淀西三旗] 13号线霍营,"['9.73㎡', '3/6层', '4室1厅', '合']",距13号线霍营站829米,￥2160(每月),"['离地铁近', '独立阳台', '集体供暖', '友家4.0 米苏']"
60809884,金泰丽湾悦栖山2居室-南,[门头沟大峪] ,"['97㎡', '3/19层', '2室1厅', '直']",,￥4590(每月),['集体供暖']
60820143,金沟河2号院2居室-南卧,[海淀五棵松] 1号线五棵松,"['13.9㎡', '3/5层', '2室1厅', '合']",距1号线五棵松站1067米,￥3290(每月),"['离地铁近', '独立阳台', '集体供暖', '友家4.0 拿铁']"
60684654,华业东方玫瑰C区2居室-南,[通州临河里] 八通线临河里,"['87.88㎡', '2/27层', '2室1厅', '直']",距八通线临河里站503米,￥4790(每月),"['离地铁近', '集体供暖']"
60801552,北一街8号4居室-南卧,[昌平沙河] 昌平线沙河高教园,"['11.68㎡', '8/9层', '4室1厅', '合']",距昌平线沙河高教园站815米,￥1890(每月),"['离地铁近', '独卫', '独立阳台', '独立供暖', '友家4.0 拿铁']"
60828728,佳世苑小区3居室-南卧,[房山良乡] 房山线苏庄,"['19.8㎡', '2/6层', '3室1厅', '合']",距房山线苏庄站614米,￥1530(每月),"['离地铁近', '独立阳台', '集体供暖', '友家4.0 木棉']"
60738094,左家庄北里2居室-南,[朝阳国展] 13号线柳芳,"['57.22㎡', '6/6层', '2室1厅', '整']",距13号线柳芳站719米,￥6230(每月),"['离地铁近', '独立阳台', '集体供暖', '清语']"
60783051,丽景长安4居室-南卧,[门头沟苹果园] ,"['12.5㎡', '5/10层', '4室1厅', '合']",,￥1790(每月),"['独立阳台', '集体供暖', '友家4.0 布丁']"
60838829,同兴园3居室-南卧,[大兴玉泉营] 4号线新宫,"['14㎡', '5/6层', '3室1厅', '合']",距4号线新宫站1537米,￥2190(每月),"['离地铁近', '独立阳台', '集体供暖', '友家4.0 拿铁']"
60825560,枣营北里2居室-南卧,[朝阳农展馆] 14号线枣营,"['14.86㎡', '7/18层', '2室1厅', '合']",距14号线枣营站514米,￥3860(每月),"['离地铁近', '独立阳台', '集体供暖', '友家4.0 拿铁']"
60762425,青云北区2居室-南北,[海淀双榆树] 10号线知春里,"['59.2㎡', '6/6层', '2室1厅', '整']",距10号线知春里站432米,￥7230(每月),"['离地铁近', '独立阳台', '集体供暖', '清语']"
60821201,兰园1居室-南,[海淀马连洼] 16号线马连洼,"['52㎡', '5/6层', '1室1厅', '整']",距16号线马连洼站146米,￥5490(每月),"['离地铁近', '独立阳台', '集体供暖', '清语']"
