id,area,address,information,distance_from_subway,price,feature
60847462,宝星国际二期2居室-南北,[朝阳望京] 15号线望京东,"['108.87㎡', '23/25层', '2室1厅', '直']",距15号线望京东站395米,￥10000(每月),"['离地铁近', '业主直租 ']"
60890496,金融街融汇2居室-南卧,[大兴天宫院] 4号线天宫院,"['8.1㎡', '25/27层', '2室1厅', '合']",距4号线天宫院站669米,￥2390(每月),"['离地铁近', '集体供暖', '友家4.0 木棉']"
60887881,金融街融汇2居室-南卧,[大兴天宫院] 4号线天宫院,"['9.92㎡', '13/24层', '2室1厅', '合']",距4号线天宫院站669米,￥2590(每月),"['离地铁近', '集体供暖', '友家4.0 木棉']"
60890495,金融街融汇2居室-南卧,[大兴天宫院] 4号线天宫院,"['9.55㎡', '25/27层', '2室1厅', '合']",距4号线天宫院站669米,￥2630(每月),"['离地铁近', '集体供暖', '友家4.0 木棉']"
89241,宏盛家园4居室-南卧,[大兴西红门] 4号线西红门,"['15㎡', '4/6层', '4室1厅', '合']",距4号线西红门站1055米,￥1690(每月),"['离地铁近', '独立阳台', '集体供暖', '友家4.0 木棉']"
60885787,农光东里2居室-南北,[朝阳劲松] 10号线劲松,"['55.8㎡', '4/6层', '2室1厅', '整']",距10号线劲松站673米,￥6230(每月),"['离地铁近', '独立阳台', '集体供暖', '整租4.0 ']"
60870420,北辰墅院19002居室-南,[顺义马坡] ,"['86.19㎡', '12/18层', '2室1厅', '整']",,￥3690(每月),"['集体供暖', '整租4.0 清语']"
60840794,劲松一区2居室-南北,[朝阳劲松] 10号线劲松,"['43.52㎡', '2/5层', '2室1厅', '整']",距10号线劲松站267米,￥5930(每月),"['离地铁近', '独立阳台', '集体供暖', '整租4.0 优格']"
60570864,金色漫香林二期2居室-南,[大兴大兴其它] ,"['150㎡', '2/4层', '2室2厅', '直']",,￥7000(每月),"['集体供暖', '业主直租 原味']"
60834715,永达逸家2居室-南北,[海淀田村] 6号线海淀五路居,"['101.98㎡', '15/15层', '2室1厅', '直']",距6号线海淀五路居站1852米,￥7200(每月),"['离地铁近', '集体供暖', '业主直租 ']"
60840257,亚林西居住区4居室-南卧,[丰台右安门外] 10号线草桥,"['10.2㎡', '3/26层', '4室1厅', '合']",距10号线草桥站1329米,￥2730(每月),"['离地铁近', '独卫', '独立阳台', '集体供暖', '友家4.0 布丁']"
60859335,绿岛家园3居室-南卧,[门头沟门头沟其它] ,"['15.5㎡', '4/6层', '3室1厅', '合']",,￥1790(每月),"['独立阳台', '独立供暖', '友家4.0 木棉']"
60885358,西局欣园南区4居室-南卧,[丰台七里庄] 14号线七里庄,"['28.5㎡', '7/17层', '4室1厅', '合']",距14号线七里庄站256米,￥3030(每月),"['离地铁近', '独立阳台', '友家4.0 木棉']"
60877536,馨港庄园二区2居室-南北,[顺义李桥] ,"['111.44㎡', '1/6层', '2室1厅', '整']",,￥4830(每月),"['独卫', '独立阳台', '中央空调', '整租4.0 优格']"
60880403,北辰福第六号院2居室-东,[朝阳管庄] 6号线常营,"['78.09㎡', '2/23层', '2室1厅', '整']",距6号线常营站152米,￥6590(每月),"['离地铁近', '集体供暖', '整租4.0 优格']"
60869547,安华西里三区2居室-南北,[朝阳安贞] 8号线安华桥,"['53.65㎡', '5/6层', '2室1厅', '整']",距8号线安华桥站509米,￥6460(每月),"['离地铁近', '独立阳台', '集体供暖', '整租4.0 优格']"
